0.00,0.00,8.00,4.00,1.10,208.70,49.03,49.08,47.35
0.00,0.00,9.00,4.00,1.00,215.50,49.09,48.92,47.46
0.00,0.00,8.00,3.00,1.00,30.40,47.97,47.99,49.51
0.00,0.00,8.00,4.00,1.40,237.10,49.69,48.57,47.20
0.00,0.00,8.00,4.00,0.60,223.90,48.92,48.66,47.89
0.00,0.00,8.00,4.00,0.50,243.50,48.95,48.46,48.06
0.00,0.00,8.00,4.00,0.70,274.20,49.20,48.09,48.18
0.00,0.00,7.00,4.00,0.50,354.00,48.55,48.02,48.90
0.00,0.00,8.00,5.00,1.80,224.50,49.78,49.00,46.68
0.00,0.00,7.00,5.00,1.20,282.50,49.68,47.66,48.13
0.00,0.00,7.00,5.00,0.80,289.90,49.26,47.86,48.35
0.00,0.00,7.00,6.00,0.80,239.60,49.19,48.50,47.77
0.00,0.00,7.00,6.00,0.80,248.30,49.25,48.38,47.84
0.00,0.00,7.00,6.00,0.80,253.50,49.27,48.30,47.89
0.00,0.00,6.00,6.00,0.90,340.30,48.80,47.58,49.09
0.00,0.00,6.00,6.00,0.60,239.00,49.02,48.50,47.95
0.00,0.00,6.00,6.00,0.60,229.00,48.95,48.61,47.91
0.00,0.00,6.00,6.00,0.50,229.60,48.88,48.58,48.01
0.00,0.00,5.00,6.00,0.30,357.00,48.51,48.22,48.75
0.00,0.00,5.00,5.00,0.40,196.20,48.61,48.77,48.09
0.00,0.00,6.00,5.00,0.50,188.90,48.57,48.89,48.01
0.00,0.00,6.00,5.00,0.90,168.10,48.30,49.36,47.80
0.00,0.00,6.00,5.00,0.70,214.40,48.90,48.80,47.77
0.00,0.00,7.00,5.00,1.90,199.40,49.15,49.76,46.54
0.00,0.00,7.00,4.00,0.90,97.40,47.57,49.05,48.85
0.00,0.00,7.00,4.00,0.60,116.10,47.94,49.00,48.53
0.00,0.00,7.00,4.00,1.00,186.40,48.61,49.31,47.54
0.00,0.00,7.00,4.00,1.10,207.20,49.01,49.10,47.35
0.00,0.00,7.00,3.00,0.90,187.00,48.61,49.22,47.64
0.00,0.00,7.00,3.00,0.30,136.60,48.28,48.79,48.40
0.00,0.00,8.00,3.00,1.50,204.40,49.13,49.39,46.94
0.00,0.00,7.00,3.00,1.10,58.00,47.53,48.46,49.48
0.00,0.00,8.00,3.00,1.70,226.00,49.74,48.93,46.79
0.00,0.00,8.00,3.00,1.40,221.30,49.44,48.96,47.07
0.00,0.00,8.00,3.00,0.90,212.90,48.99,48.91,47.56
0.00,0.00,8.00,3.00,0.80,212.70,48.93,48.87,47.67
0.00,0.00,7.00,3.00,0.30,15.80,48.41,48.28,48.79
0.00,0.00,7.00,4.00,1.20,263.10,49.70,48.01,47.75
0.00,0.00,6.00,4.00,0.40,344.20,48.60,48.09,48.78
0.00,0.00,6.00,4.00,0.60,249.70,49.06,48.39,48.02
0.00,0.00,6.00,5.00,1.40,268.60,49.91,47.81,47.75
0.00,0.00,6.00,4.00,0.30,125.60,48.24,48.77,48.46
0.00,0.00,5.00,4.00,0.70,306.70,49.06,47.83,48.58
0.00,0.00,5.00,5.00,1.00,272.00,49.51,47.95,48.01
0.00,0.00,5.00,5.00,1.20,227.20,49.39,48.77,47.30
0.00,0.00,4.00,5.00,0.90,341.90,48.78,47.58,49.11
0.00,0.00,3.00,5.00,0.30,266.10,48.80,48.36,48.32
0.00,0.00,3.00,5.00,0.70,251.90,49.17,48.34,47.96
0.00,0.00,3.00,5.00,0.70,281.70,49.19,48.01,48.27
0.00,0.00,3.00,5.00,0.90,229.00,49.18,48.67,47.61
0.00,0.00,2.00,5.00,0.90,14.10,48.27,47.83,49.37
0.00,0.00,2.00,5.00,1.00,262.20,49.50,48.11,47.86
0.00,0.00,1.00,5.00,0.40,356.70,48.51,48.12,48.83
0.00,0.00,1.00,5.00,0.80,237.60,49.18,48.53,47.76
0.00,0.00,1.00,5.00,0.50,314.50,48.86,47.99,48.62
0.00,0.00,1.00,4.00,0.40,297.10,48.85,48.15,48.47
0.00,0.00,0.00,4.00,0.40,256.00,48.89,48.38,48.21
0.00,0.00,0.00,4.00,0.80,252.60,49.27,48.31,47.89
0.00,0.00,0.00,4.00,0.60,212.80,48.82,48.77,47.87
0.00,0.00,0.00,4.00,0.50,338.20,48.68,47.98,48.81
0.00,0.00,0.00,4.00,0.20,225.20,48.64,48.54,48.29
0.00,0.00,0.00,4.00,0.40,235.30,48.83,48.52,48.12
0.00,0.00,0.00,4.00,1.00,266.50,49.50,48.04,47.93
0.00,0.00,-1.00,4.00,0.40,159.10,48.34,48.89,48.23
0.00,0.00,-1.00,3.00,0.50,65.20,48.02,48.54,48.91
0.00,0.00,0.00,3.00,1.30,225.50,49.44,48.83,47.19
0.00,0.00,0.00,3.00,0.80,230.00,49.12,48.64,47.72
0.00,0.00,-1.00,3.00,0.40,50.70,48.17,48.42,48.87
0.00,0.00,-1.00,3.00,0.40,238.30,48.84,48.50,48.13
0.00,0.00,-1.00,2.00,0.20,78.10,48.29,48.55,48.63
0.00,0.00,-1.00,2.00,0.40,112.20,48.11,48.81,48.55
0.00,0.00,-1.00,1.00,0.40,60.00,48.13,48.49,48.84
0.00,0.00,-1.00,1.00,0.70,225.20,49.00,48.68,47.79
0.00,0.00,-2.00,1.00,0.40,20.00,48.35,48.23,48.89
0.00,0.00,-2.00,1.00,0.20,127.90,48.33,48.68,48.46
0.00,0.00,-1.00,1.00,0.80,188.00,48.61,49.13,47.73
0.00,0.00,-1.00,0.00,0.80,171.20,48.37,49.25,47.85
0.00,0.00,-1.00,0.00,0.30,247.30,48.77,48.45,48.25
0.00,0.00,-1.00,0.00,0.30,203.10,48.61,48.67,48.18
0.00,0.00,-1.00,0.00,0.40,212.50,48.71,48.68,48.08
0.00,0.00,-1.00,0.00,0.50,169.90,48.40,48.97,48.10
0.00,0.00,-1.00,-1.00,0.30,213.10,48.66,48.63,48.18
0.00,0.00,-1.00,-1.00,0.70,200.80,48.75,48.94,47.78
0.00,0.00,0.00,0.00,1.30,215.10,49.26,49.06,47.15
0.00,0.00,0.00,0.00,0.60,223.60,48.91,48.67,47.89
0.00,0.00,0.00,-1.00,0.30,111.10,48.20,48.73,48.54
0.00,0.00,0.00,0.00,1.00,219.10,49.14,48.86,47.47
0.00,0.00,0.00,0.00,0.50,211.40,48.76,48.74,47.98
0.00,0.00,0.00,0.00,1.10,211.10,49.08,49.04,47.35
0.00,0.00,1.00,0.00,0.70,225.00,49.00,48.68,47.79
0.00,0.00,0.00,0.00,0.50,251.90,48.98,48.39,48.11
0.00,0.00,0.00,0.00,0.60,200.60,48.71,48.88,47.88
0.00,0.00,1.00,0.00,1.30,238.30,49.62,48.54,47.31
0.00,0.00,1.00,0.00,0.80,212.10,48.93,48.88,47.67
0.00,0.00,1.00,0.00,0.80,226.90,49.09,48.68,47.70
0.00,0.00,1.00,0.00,0.40,233.20,48.82,48.54,48.11
0.00,0.00,1.00,0.00,0.60,223.30,48.91,48.67,47.89
0.00,0.00,1.00,1.00,1.30,224.50,49.42,48.85,47.19
0.00,0.00,1.00,1.00,1.00,218.60,49.13,48.87,47.47
0.00,0.00,1.00,1.00,0.40,236.30,48.83,48.52,48.12
0.00,0.00,2.00,1.00,1.20,230.80,49.44,48.70,47.33
0.00,0.00,2.00,1.00,0.70,210.20,48.85,48.85,47.77
0.00,0.00,2.00,1.00,0.80,202.50,48.81,48.99,47.67
0.00,0.00,2.00,1.00,1.00,219.60,49.14,48.85,47.47
0.00,0.00,2.00,1.00,0.50,200.80,48.67,48.81,47.98
0.00,0.00,2.00,2.00,1.30,221.20,49.37,48.93,47.17
0.00,0.00,3.00,1.00,0.80,200.40,48.78,49.01,47.68
0.00,0.00,2.00,1.00,0.30,193.30,48.56,48.71,48.19
0.00,0.00,3.00,1.00,1.00,224.90,49.21,48.76,47.49
0.00,0.00,3.00,1.00,0.70,220.90,48.96,48.73,47.78
0.00,0.00,3.00,1.00,0.70,219.30,48.94,48.75,47.78
0.00,0.00,2.00,1.00,0.30,195.30,48.57,48.71,48.19
0.00,0.00,3.00,1.00,1.20,186.40,48.64,49.48,47.35
-79.00,49.00,2.00,1.00,22.60,148.10,36.45,70.72,38.40
-79.00,49.00,2.00,1.00,8.40,155.30,45.11,56.63,43.54
-79.00,49.00,2.00,1.00,5.80,160.20,46.62,54.12,44.63
-79.00,49.00,2.00,1.00,5.00,150.30,46.00,53.43,45.95
-79.00,49.00,3.00,1.00,5.60,165.00,47.16,53.84,44.37
-79.00,49.00,3.00,1.00,5.60,145.90,45.30,53.99,46.08
-79.00,49.00,1.00,2.00,3.10,163.60,47.64,51.51,46.29
-79.00,49.00,0.00,3.00,2.70,172.90,48.19,51.00,46.26
-79.00,49.00,-2.00,4.00,1.80,163.40,47.98,50.26,47.22
-79.00,49.00,-4.00,6.00,2.70,179.90,48.53,50.86,46.06
-79.00,49.00,-5.00,6.00,3.10,159.10,47.40,51.56,46.49
-79.00,49.00,-7.00,7.00,2.20,127.80,46.69,50.55,48.21
-79.00,49.00,-9.00,8.00,2.00,170.80,48.19,50.38,46.89
