-3.00,-14.00,-1.00,-11.00,2.30,254.00,50.72,47.95,46.78
-3.00,-14.00,-1.00,-11.00,2.20,256.90,50.65,47.86,46.94
-3.00,-14.00,0.00,-11.00,3.00,245.20,51.23,48.27,45.94
-3.00,-14.00,0.00,-11.00,2.40,267.10,50.90,47.39,47.16
-3.00,-14.00,0.00,-11.00,2.20,239.20,50.41,48.55,46.49
-3.00,-14.00,0.00,-10.00,2.50,257.30,50.94,47.76,46.75
-3.00,-14.00,0.00,-11.00,2.20,264.60,50.70,47.57,47.19
-3.00,-14.00,0.00,-11.00,2.00,264.00,50.50,47.67,47.29
-3.00,-14.00,0.00,-11.00,2.10,262.60,50.59,47.68,47.18
-3.00,-14.00,0.00,-10.00,2.50,259.70,50.96,47.65,46.83
-3.00,-14.00,0.00,-10.00,2.30,262.50,50.79,47.61,47.06
-3.00,-14.00,0.00,-10.00,2.20,273.90,50.70,47.24,47.51
-3.00,-14.00,0.00,-11.00,2.00,274.50,50.50,47.33,47.62
-3.00,-14.00,0.00,-11.00,2.20,262.90,50.69,47.63,47.13
-3.00,-14.00,-1.00,-10.00,2.60,280.70,51.06,46.75,47.64
-3.00,-14.00,-1.00,-10.00,2.10,263.40,50.59,47.65,47.21
-3.00,-14.00,-1.00,-11.00,1.80,285.60,50.24,47.17,48.05
-3.00,-14.00,-2.00,-11.00,2.00,276.90,50.49,47.26,47.70
-3.00,-14.00,-2.00,-11.00,2.60,268.30,51.10,47.24,47.10
-3.00,-14.00,-2.00,-11.00,1.70,285.20,50.15,47.25,48.06
-3.00,-14.00,-2.00,-11.00,2.20,270.80,50.71,47.35,47.40
-3.00,-14.00,-2.00,-11.00,1.90,267.00,50.41,47.62,47.44
-3.00,-14.00,-3.00,-11.00,2.30,277.10,50.79,47.07,47.59
-3.00,-14.00,-3.00,-11.00,2.40,273.80,50.90,47.13,47.42
-3.00,-14.00,-3.00,-11.00,1.90,301.50,50.13,46.76,48.56
-3.00,-14.00,-4.00,-11.00,2.70,268.40,51.20,47.19,47.05
-3.00,-14.00,-4.00,-11.00,2.70,275.30,51.19,46.90,47.36
-3.00,-14.00,-4.00,-10.00,2.60,271.10,51.10,47.13,47.22
-3.00,-14.00,-4.00,-10.00,2.30,289.90,50.67,46.67,48.11
-3.00,-14.00,-5.00,-10.00,2.70,280.90,51.15,46.67,47.62
-3.00,-14.00,-5.00,-10.00,2.40,267.90,50.90,47.35,47.19
-3.00,-14.00,-5.00,-10.00,2.00,260.60,50.48,47.79,47.19
-3.00,-14.00,-5.00,-11.00,1.60,266.70,50.11,47.76,47.59
-3.00,-14.00,-4.00,-11.00,1.90,253.50,50.33,48.05,47.07
-3.00,-14.00,-4.00,-11.00,1.90,243.70,50.22,48.39,46.85
-3.00,-14.00,-4.00,-12.00,1.80,259.00,50.28,47.90,47.28
-3.00,-14.00,-3.00,-12.00,2.00,247.90,50.36,48.23,46.86
-3.00,-14.00,-3.00,-12.00,1.80,258.60,50.27,47.92,47.27
-3.00,-14.00,-3.00,-12.00,2.20,262.40,50.69,47.65,47.12
-3.00,-14.00,-3.00,-12.00,2.20,266.10,50.70,47.51,47.24
-3.00,-14.00,-3.00,-12.00,2.30,251.80,50.69,48.04,46.72
-3.00,-14.00,-3.00,-12.00,2.10,274.00,50.60,47.29,47.56
-3.00,-14.00,-3.00,-12.00,2.20,272.90,50.70,47.27,47.48
-3.00,-14.00,-3.00,-12.00,2.70,271.00,51.20,47.08,47.17
-3.00,-14.00,-3.00,-12.00,2.30,275.80,50.79,47.12,47.54
-3.00,-14.00,-4.00,-12.00,2.10,285.50,50.53,46.95,47.97
-3.00,-14.00,-4.00,-11.00,2.50,273.80,51.00,47.07,47.38
-3.00,-14.00,-4.00,-11.00,2.70,282.30,51.14,46.62,47.68
-3.00,-14.00,-5.00,-11.00,2.80,273.70,51.29,46.91,47.24
-3.00,-14.00,-5.00,-11.00,2.10,289.60,50.49,46.84,48.13
-3.00,-14.00,-5.00,-11.00,2.40,259.30,50.86,47.70,46.88
-3.00,-14.00,-5.00,-11.00,2.20,276.30,50.69,47.16,47.60
-3.00,-14.00,-5.00,-12.00,1.40,256.20,49.87,48.10,47.49
-3.00,-14.00,-5.00,-12.00,1.80,265.40,50.30,47.71,47.45
-3.00,-14.00,-5.00,-12.00,1.60,263.10,50.10,47.86,47.51
-3.00,-14.00,-4.00,-12.00,2.00,256.10,50.45,47.94,47.06
-3.00,-14.00,-4.00,-13.00,1.60,266.20,50.11,47.77,47.58
-3.00,-14.00,-4.00,-13.00,1.90,248.60,50.28,48.22,46.96
-3.00,-14.00,-4.00,-13.00,2.00,248.30,50.37,48.22,46.87
-3.00,-14.00,-4.00,-14.00,1.80,269.20,50.31,47.60,47.55
-3.00,-14.00,-4.00,-14.00,1.40,265.00,49.90,47.89,47.67
-3.00,-14.00,-4.00,-14.00,1.80,265.30,50.30,47.71,47.44
-3.00,-14.00,-3.00,-15.00,1.30,256.00,49.77,48.13,47.56
-3.00,-14.00,-3.00,-15.00,1.70,261.80,50.19,47.85,47.41
-3.00,-14.00,-3.00,-15.00,1.80,258.00,50.27,47.94,47.25
-3.00,-14.00,-3.00,-16.00,1.40,269.40,49.91,47.79,47.76
